smiles,latent_1,latent_2,latent_3,HBD,HBA,heavy_atoms,MW,has_heteroatoms,has_halogens,has_charges,protonatable_sites,calculation_type,cluster_id,dft_representative,distance_to_dft,distance_to_centroid,is_cluster_center,centroid_latent_1,centroid_latent_2,centroid_latent_3
Cc1ccsc1[C@@H](CN)N(C)C,3.09268971373525,-0.1920908606929992,-1.297590578031211,1,3,12,184.308,True,False,False,2,PM7,93,1034083,0.1771026270684626,0.22783702161334848,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CC(C)(O)c1ccc(C#N)cc1,3.231549707667821,-0.0150525785690128,-1.1779301350969902,1,2,12,161.20399999999998,True,False,False,2,PM7,93,1034083,0.17784511410290035,0.15240031009532914,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCC(C)(C)NCc1cc(C)[nH]n1,3.176570506361044,0.0757470870250288,-1.1503773549642362,2,2,13,181.283,True,False,False,3,PM7,93,1034083,0.178315537256735,0.12696737542261183,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
Cc1sccc1CNC(C)(C)CO,3.173932655777601,-0.0562908054042703,-1.3401135822361103,2,3,13,199.31899999999996,True,False,False,2,PM7,93,1034083,0.18109538545888698,0.20181507630673634,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
C#CCNc1nccs1,3.0984570417389463,0.1021077259540463,-1.107328783751004,1,3,9,138.195,True,False,False,2,PM7,93,1034083,0.18119339966596082,0.1244968533072996,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
Cn1c(C#N)cc(N)c1OC(C)(C)C,3.006322449190801,0.118272517141795,-1.254219763240506,1,4,14,193.24999999999997,True,False,False,4,PM7,93,1034083,0.18182389213817937,0.16610762226173575,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CN(C)CCc1ncc[nH]1,2.9350895751572867,0.0934696237037867,-1.215092916887401,1,2,10,139.202,True,False,False,3,PM7,93,1034083,0.18784631652398895,0.18045113684946512,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCc1c[nH]c(SCOC)n1,3.178351363667747,-0.0123604314384284,-1.0572876795283503,1,3,11,172.253,True,False,False,3,PM7,93,1034083,0.19061969678237084,0.14949280837519652,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CSCC(C)(C)NCc1cn[nH]c1,2.980189326837232,-0.0117176020526587,-1.0298022920072387,2,3,13,199.323,True,False,False,3,PM7,93,1034083,0.1916007129178288,0.17162800425371466,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CNCCCc1c(C)n[nH]c1C,3.1321183656937137,-0.1192128486019884,-1.0377256010375353,2,2,12,167.256,True,False,False,3,PM7,93,1034083,0.1929979734687562,0.18248693349540826,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
Cc1cc(=O)[nH]c(N(C)CCO)n1,3.0665988383491807,0.1301967319741008,-1.277859367917611,2,4,13,183.21099999999998,True,False,False,5,PM7,93,1034083,0.1939199096577708,0.173212716671928,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCCOCSc1nc(N)n[nH]1,2.945454530971389,-0.2095818148440081,-1.1667344569129154,2,5,12,188.256,True,False,False,5,PM7,93,1034083,0.20029519649093988,0.24542497044203707,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
Cc1csc(C#CC(C)(C)O)n1,2.98827935541469,0.0918408157357203,-1.0734118051545205,1,3,12,181.26,True,False,False,2,PM7,93,1034083,0.201616068294325,0.16372091298286473,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CN(Cc1cnc(N)s1)C(C)(C)C,2.977384010700424,-0.2022902629042274,-1.3081204517379574,1,4,13,199.32299999999998,True,False,False,3,PM7,93,1034083,0.20472908256940808,0.2626313477488879,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCOc1cnc([C@@H](C)N)cn1,3.2541249394458327,-0.0567315582608106,-1.1234321107891785,1,4,12,167.212,True,False,False,4,PM7,93,1034083,0.21088142491025633,0.18779871337543277,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCOc1cnc([C@H](C)N)cn1,3.2541249394458327,-0.0567315582608106,-1.1234321107891785,1,4,12,167.212,True,False,False,4,PM7,93,1034083,0.21088142491025633,0.18779871337543277,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CC(C)(C)c1cc(C#N)c(N)s1,3.1311239508308684,0.1383879383812848,-1.131930125077513,1,3,12,180.27599999999998,True,False,False,2,PM7,93,1034083,0.21143007267574268,0.15610504931898586,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CC(C)(C)c1cc(N)c(C#N)s1,3.1311239508308684,0.1383879383812848,-1.131930125077513,1,3,12,180.276,True,False,False,2,PM7,93,1034083,0.21143007267574268,0.15610504931898586,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CO[C@@H](CN)c1sc(C)nc1C,3.1364711905381166,-0.239993150741517,-1.2491272099507185,1,4,12,186.28,True,False,False,3,PM7,93,1034083,0.21311849550560918,0.25529339868317236,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CO[C@H](CN)c1sc(C)nc1C,3.1364711905381166,-0.239993150741517,-1.2491272099507185,1,4,12,186.28,True,False,False,3,PM7,93,1034083,0.21311849550560918,0.25529339868317236,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
C[C@@H](O)c1ccccc1N(C)C,3.022158901841559,-0.225346772316631,-1.3136963908579755,1,2,12,165.23599999999996,True,False,False,2,PM7,93,1034083,0.21345673275516722,0.2702876395318311,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
C[C@H](O)c1ccccc1N(C)C,3.022158901841559,-0.225346772316631,-1.3136963908579755,1,2,12,165.23599999999996,True,False,False,2,PM7,93,1034083,0.21345673275516722,0.2702876395318311,False,3.0797773396643477,-0.004194856341912689,-1.1693795388715855
CCCCCN(C)CCN,-0.2606094195844881,-3.3994879261556723,-3.962728117854409,1,2,10,144.262,True,False,False,2,PM7,94,550883,0.0,0.041498610622656217,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCCN(C)CCCN,-0.2606094195844881,-3.3994879261556723,-3.962728117854409,1,2,10,144.26199999999997,True,False,False,2,PM7,94,550883,0.0,0.041498610622656217,True,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)[C@@H](O)C[C@H](O)C(C)C,-0.2596199906944608,-3.443188171126101,-3.969061365974604,2,2,11,160.25699999999998,True,False,False,2,PM7,94,550883,0.044167866280315694,0.07828799619698813,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCN)CCC(C)C,-0.2792194244235099,-3.4278828878784187,-3.919686869351659,1,2,11,158.28900000000002,True,False,False,2,PM7,94,550883,0.05481929590956207,0.05489408606714547,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)CN(C)CC(C)(CO)CO,-0.2730496435225105,-3.458168048859044,-3.9678673256434136,2,3,13,189.29899999999998,True,False,False,3,PM7,94,550883,0.0602040482759214,0.09148704336351104,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@@H](O)CN(C)C(C)C,-0.2650130010014203,-3.3678858301688384,-4.029029404117497,1,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.07357951182358148,0.1011601708939345,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@H](O)CN(C)C(C)C,-0.2650130010014203,-3.3678858301688384,-4.029029404117497,1,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.07357951182358148,0.1011601708939345,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCCO)[C@@H](C)[C@H](C)O,-0.3358893462325008,-3.3785299881233875,-4.00538115355136,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.08902574895422459,0.10670416692799382,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCCO)[C@H](C)[C@H](C)O,-0.3358893462325008,-3.3785299881233875,-4.00538115355136,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.08902574895422459,0.10670416692799382,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCN(C)CCCCCN,-0.2691092024873904,-3.3804309226950737,-3.8729784513544416,1,2,11,158.28899999999996,True,False,False,2,PM7,94,550883,0.09214346600355952,0.05586996894673931,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCSCCN(CC)CCCO,-0.2085190163199448,-3.327224993146705,-3.936933806219905,1,3,12,191.33999999999997,True,False,False,2,PM7,94,550883,0.09273989493211189,0.07329928776783111,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)N[C@H](CO)C(C)C,-0.3583758329120595,-3.391073411606748,-3.942183341662473,2,2,10,145.24599999999995,True,False,False,2,PM7,94,550883,0.10025549091600092,0.0983095785841024,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCC(C)(C)NCCC#N,-0.2151322018968946,-3.4844050518890155,-3.9256566323190736,1,2,11,154.25699999999998,True,False,False,2,PM7,94,550883,0.10321526346046779,0.11781644519583132,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
C[C@@H](CN)N(C)CCCCCCO,-0.3147627900876672,-3.348382291751657,-4.038272271630778,2,3,13,188.31499999999994,True,False,False,3,PM7,94,550883,0.10607211025749975,0.12511138049105225,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
C[C@H](CN)N(C)CCCCCCO,-0.3147627900876672,-3.348382291751657,-4.038272271630778,2,3,13,188.31499999999994,True,False,False,3,PM7,94,550883,0.10607211025749975,0.12511138049105225,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)C[C@H](C)N(C)CCCO,-0.3656624753628713,-3.4156202438722336,-3.948757841850077,1,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.10719871647982261,0.11255348159668263,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)C[C@@H](C)N(C)CCCO,-0.3656624753628713,-3.4156202438722336,-3.948757841850077,1,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.10719871647982261,0.11255348159668263,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCO)CC(C)C,-0.3124262040896879,-3.3237205760889514,-4.018897168097248,1,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.10761334813941022,0.11625918311509745,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@@H](O)CN(C)C(C)(C)CO,-0.3024495588848581,-3.429326669234968,-3.865219371762556,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.1102220640780786,0.09163888906358222,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC#CC[C@H](CO)NC(C)C,-0.2714974030587705,-3.342564037400811,-4.058479825940732,2,2,11,155.24099999999999,True,False,False,2,PM7,94,550883,0.11192527371670989,0.13486171709069739,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC#CC[C@@H](CO)NC(C)C,-0.2714974030587705,-3.342564037400811,-4.058479825940732,2,2,11,155.24099999999999,True,False,False,2,PM7,94,550883,0.11192527371670989,0.13486171709069739,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN[C@@H](CC)CC#N,-0.1761413559806946,-3.332271753885607,-3.922713034545076,1,2,9,126.203,True,False,False,2,PM7,94,550883,0.11512634136402707,0.09684935774321718,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN[C@H](CC)CC#N,-0.1761413559806946,-3.332271753885607,-3.922713034545076,1,2,9,126.203,True,False,False,2,PM7,94,550883,0.11512634136402707,0.09684935774321718,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)CN(CCCN)C(C)C,-0.2434058394627212,-3.4857259694781444,-4.052654748190472,1,2,12,172.316,True,False,False,2,PM7,94,550883,0.12577663586172705,0.16665031186516452,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)N(C[C@H](C)O)C(C)C,-0.1941954351233695,-3.366879393451372,-4.067331389590866,1,2,11,159.273,True,False,False,2,PM7,94,550883,0.1281248539320146,0.15507768455542484,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)N(C[C@@H](C)O)C(C)C,-0.1941954351233695,-3.366879393451372,-4.067331389590866,1,2,11,159.273,True,False,False,2,PM7,94,550883,0.1281248539320146,0.15507768455542484,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCO)CCSC(C)C,-0.1368704377648566,-3.3945170930151805,-4.003753286417824,1,3,12,191.34,True,False,False,2,PM7,94,550883,0.1304573081874922,0.14739202116816555,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)SCCN[C@@H](C)[C@@H](C)O,-0.19018091423101,-3.3887856234314118,-3.8504948166902415,2,3,12,191.34000000000003,True,False,False,2,PM7,94,550883,0.1329324171905911,0.10669489391494537,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)SCCN[C@@H](C)[C@H](C)O,-0.19018091423101,-3.3887856234314118,-3.8504948166902415,2,3,12,191.34000000000003,True,False,False,2,PM7,94,550883,0.1329324171905911,0.10669489391494537,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)SCCN[C@H](C)[C@@H](C)O,-0.19018091423101,-3.3887856234314118,-3.8504948166902415,2,3,12,191.34000000000003,True,False,False,2,PM7,94,550883,0.1329324171905911,0.10669489391494537,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)SCCN[C@H](C)[C@H](C)O,-0.19018091423101,-3.3887856234314118,-3.8504948166902415,2,3,12,191.34000000000003,True,False,False,2,PM7,94,550883,0.1329324171905911,0.10669489391494537,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
C[C@@H](O)CCCCN(C)C,-0.2847115324176972,-3.2739089976303446,-3.924636852381633,1,2,10,145.246,True,False,False,2,PM7,94,550883,0.1334238495843664,0.1050195899598962,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
C[C@H](O)CCCCN(C)C,-0.2847115324176972,-3.2739089976303446,-3.924636852381633,1,2,10,145.246,True,False,False,2,PM7,94,550883,0.1334238495843664,0.1050195899598962,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CC)CC[C@@H](C)O,-0.3340833869163259,-3.4935580054220168,-4.023484816753549,1,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.1339364780400659,0.1672135146066615,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CC)CC[C@H](C)O,-0.3340833869163259,-3.4935580054220168,-4.023484816753549,1,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.1339364780400659,0.1672135146066615,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@H](CN)[C@@H](O)[C@H](C)C(C)C,-0.1922224171978042,-3.4040439189291725,-3.8449483828494833,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13627033845785758,0.11224021974411383,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@H](CN)[C@@H](O)[C@@H](C)C(C)C,-0.1922224171978042,-3.4040439189291725,-3.8449483828494833,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13627033845785758,0.11224021974411383,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@H](CN)[C@H](O)[C@H](C)C(C)C,-0.1922224171978042,-3.4040439189291725,-3.8449483828494833,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13627033845785758,0.11224021974411383,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@H](CN)[C@H](O)[C@@H](C)C(C)C,-0.1922224171978042,-3.4040439189291725,-3.8449483828494833,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13627033845785758,0.11224021974411383,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)NC[C@H](O)C(C)C,-0.3504435352108614,-3.368447724213641,-3.863232459950445,2,2,10,145.24599999999995,True,False,False,2,PM7,94,550883,0.13759741425156727,0.10993751228073546,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)NC[C@@H](O)C(C)C,-0.3504435352108614,-3.368447724213641,-3.863232459950445,2,2,10,145.24599999999995,True,False,False,2,PM7,94,550883,0.13759741425156727,0.10993751228073546,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC(CC)[C@H](O)[C@@H](CC)CN,-0.3121352980008879,-3.425267979295868,-3.836991843879821,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13830812658519248,0.11495707669358125,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC(CC)[C@@H](O)[C@@H](CC)CN,-0.3121352980008879,-3.425267979295868,-3.836991843879821,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13830812658519248,0.11495707669358125,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC(CC)[C@@H](O)[C@H](CC)CN,-0.3121352980008879,-3.425267979295868,-3.836991843879821,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13830812658519248,0.11495707669358125,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC(CC)[C@H](O)[C@H](CC)CN,-0.3121352980008879,-3.425267979295868,-3.836991843879821,2,2,12,173.29999999999995,True,False,False,2,PM7,94,550883,0.13830812658519248,0.11495707669358125,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(C[C@H](O)[C@H](C)O)C(C)C,-0.2498452747332696,-3.536337535418536,-3.985602446207108,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.13916507200933537,0.17033452518527636,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(C[C@@H](O)[C@@H](C)O)C(C)C,-0.2498452747332696,-3.536337535418536,-3.985602446207108,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.13916507200933537,0.17033452518527636,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(C[C@@H](O)[C@H](C)O)C(C)C,-0.2498452747332696,-3.536337535418536,-3.985602446207108,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.13916507200933537,0.17033452518527636,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(C[C@H](O)[C@@H](C)O)C(C)C,-0.2498452747332696,-3.536337535418536,-3.985602446207108,2,3,12,175.272,True,False,False,3,PM7,94,550883,0.13916507200933537,0.17033452518527636,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCOC[C@H](O)CO,-0.2635367645901511,-3.477390698704909,-3.833172882778881,2,3,9,134.17499999999998,True,False,False,3,PM7,94,550883,0.15120175347897138,0.13871281119549805,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCOC[C@@H](O)CO,-0.2635367645901511,-3.477390698704909,-3.833172882778881,2,3,9,134.17499999999998,True,False,False,3,PM7,94,550883,0.15120175347897138,0.13871281119549805,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC(C)N(CCCCO)C(C)C,-0.360659724724328,-3.3362887684507005,-3.8646478804550735,1,2,12,173.3,True,False,False,2,PM7,94,550883,0.15370078093979553,0.12393110964168795,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CN(CCO)C[C@@H](O)C(C)(C)C,-0.1404013436119446,-3.4352975165574344,-3.870462927304773,2,3,12,175.27199999999996,True,False,False,3,PM7,94,550883,0.15570861787622245,0.14708951636013026,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CN(CCO)C[C@H](O)C(C)(C)C,-0.1404013436119446,-3.4352975165574344,-3.870462927304773,2,3,12,175.27199999999996,True,False,False,3,PM7,94,550883,0.15570861787622245,0.14708951636013026,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCCN(CCCO)C(C)C,-0.3878525462959667,-3.3612119073176348,-3.880868185255544,1,2,11,159.273,True,False,False,2,PM7,94,550883,0.1560670223926054,0.13518568346661758,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCCO)CCCSC,-0.1409610629299077,-3.4295788918826995,-4.076014388251465,1,3,12,191.33999999999997,True,False,False,2,PM7,94,550883,0.16749619258061224,0.19835688712608002,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCN(CCCCO)CCSC,-0.1409610629299077,-3.4295788918826995,-4.076014388251465,1,3,12,191.33999999999997,True,False,False,2,PM7,94,550883,0.16749619258061224,0.19835688712608002,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@H](O)[C@@H](CC)CN,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@@H](O)[C@@H](CC)CN,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@@H](CN)[C@@H](O)CC,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@H](CN)[C@H](O)CC,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@@H](O)[C@H](CC)CN,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@H](CN)[C@@H](O)CC,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CCC[C@@H](CN)[C@H](O)CC,-0.3078460161086513,-3.387233337472688,-4.123126111268278,2,2,10,145.24599999999998,True,False,False,2,PM7,94,550883,0.16765735082653338,0.20043129951493496,False,-0.2621659883170029,-3.3764156563941343,-3.9282697060302607
CC[C@@H]1C[C@H]1CNC(=O)c1cn[nH]c1,0.3265304522026587,0.8351110128294273,1.906525776946369,2,2,14,193.25000000000003,True,False,False,4,PM7,95,768633,0.0,0.028569998704078524,True,0.30058021262369405,0.8239451867189135,1.9022650001374817
CCc1ccc(C(=O)NC2CC2)s1,0.3018764288148878,0.8627009467573158,1.9332087976824184,1,2,13,195.28699999999998,True,False,False,2,PM7,95,768633,0.04561807666868961,0.049610560559930836,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
O=C(NCC1CC1)c1ccsn1,0.3422535450968187,0.7846839422422902,1.9316330400269104,1,3,12,182.24800000000002,True,False,False,3,PM7,95,768633,0.05848486776555121,0.06434744535889396,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
CCCC(=O)N1CCc2nc[nH]c2C1,0.3445688504440309,0.7593179020861897,1.908932588264288,1,2,14,193.25,True,False,False,4,PM7,95,768633,0.0779472397713421,0.07846109168063238,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
Cc1nsc(NC(=O)CC2CC2)n1,0.3722343563092244,0.7945571340415483,1.858110992468348,1,4,13,197.26299999999998,True,False,False,4,PM7,95,768633,0.0779580354509871,0.0891490344351532,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
O=C(CC1CC1)Nc1cnsn1,0.4098814840513847,0.8537385690738889,1.8685652030634623,1,4,12,183.23600000000002,True,False,False,4,PM7,95,768633,0.09346328440306138,0.11819513480126645,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C[C@H]1C[C@@H]1C(=O)NCCc1ncn[nH]1,0.3829327706377164,0.8543759664421873,1.979034841231704,2,3,14,194.23800000000003,True,False,False,5,PM7,95,768633,0.09386119733993535,0.1166258319055066,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C[C@@H]1C[C@@H]1C(=O)NCCc1ncn[nH]1,0.3829327706377164,0.8543759664421873,1.979034841231704,2,3,14,194.23800000000003,True,False,False,5,PM7,95,768633,0.09386119733993535,0.1166258319055066,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C[C@@H]1C[C@H]1C(=O)NCCc1ncn[nH]1,0.3829327706377164,0.8543759664421873,1.979034841231704,2,3,14,194.23800000000003,True,False,False,5,PM7,95,768633,0.09386119733993535,0.1166258319055066,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C[C@H]1C[C@H]1C(=O)NCCc1ncn[nH]1,0.3829327706377164,0.8543759664421873,1.979034841231704,2,3,14,194.23800000000003,True,False,False,5,PM7,95,768633,0.09386119733993535,0.1166258319055066,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
Cc1conc1NC(=O)CC1CC1,0.3229475182979361,0.932172289779606,1.916028043246228,1,3,13,180.20699999999997,True,False,False,4,PM7,95,768633,0.0975910957177873,0.11136796467408365,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
CC[C@@H]1C[C@H]1CNC(=O)c1cc[nH]n1,0.4170708103347161,0.8827591001090984,1.9187815685606209,2,2,14,193.25000000000003,True,False,False,4,PM7,95,768633,0.10304417062689346,0.13153681156169017,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
O=C(NCc1cocn1)C1CC1,0.2291808415235627,0.8194508658184001,1.87606969762786,1,3,12,166.17999999999998,True,False,False,4,PM7,95,768633,0.10319767279950584,0.07618571380135294,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
CCC[C@@H]1C[C@H]1NC(=O)c1cc[nH]n1,0.3231402713227239,0.8543541779484455,1.802647293937912,2,2,14,193.25000000000003,True,False,False,4,PM7,95,768633,0.10570019849713998,0.10657087024400819,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
NC[C@@H]1C[C@@H]1C(=O)NCc1ccno1,0.284367719021009,0.9289849517858116,1.8530428846411509,2,4,14,195.222,True,False,False,5,PM7,95,768633,0.11597599861120195,0.11712819407837037,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
O=C(CCc1c[nH]cn1)NC1CC1,0.2389200899834307,0.7957930720627213,1.9764798759577047,2,2,13,179.22299999999998,True,False,False,4,PM7,95,768633,0.1188067843298786,0.10051049734549536,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
CNCC(=O)N1CCn2nccc21,0.4310122710732672,0.8145872826096924,1.845879539119948,1,4,13,180.211,True,False,False,5,PM7,95,768633,0.12253832110463206,0.14240580204075268,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C#CC(=O)N[C@H]1CCCc2occc21,0.249097726760225,0.7364732517286273,1.873187870155291,1,2,14,189.214,True,False,False,3,PM7,95,768633,0.1297561209100843,0.10558061019727223,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
C#CC(=O)N[C@@H]1CCCc2occc21,0.249097726760225,0.7364732517286273,1.873187870155291,1,2,14,189.214,True,False,False,3,PM7,95,768633,0.1297561209100843,0.10558061019727223,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
CCOc1cc(C(=O)NC2CC2)on1,0.2544808568599486,0.7347869428455696,1.9474882441714487,1,4,14,196.20599999999996,True,False,False,5,PM7,95,768633,0.1301306533002121,0.11008853188850679,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
NCc1cc(C(=O)NCC2CC2)co1,0.3381984182722243,0.8426895768964008,2.0519745929474493,2,3,14,194.23399999999998,True,False,False,4,PM7,95,768633,0.14611274462425877,0.15549740749821944,False,0.30058021262369405,0.8239451867189135,1.9022650001374817
