cluster_id,centroid_latent_1,centroid_latent_2,centroid_latent_3,n_molecules_in_cluster
218,-2.2540919729776006,3.1080337926051005,-0.9116025024423691,3320
219,2.203296550345934,4.325469954430969,-0.027275627897110313,2699
220,2.7570366735671348,1.0834731043175307,-1.9911075720264442,2839
221,-0.1875650693030699,5.1621447767065245,-1.3780638453250158,2058
222,-3.47219073278797,1.3329086760174893,-1.863758011492062,4430
223,-3.1424317653135128,0.6317700386093779,0.6459165652776848,5308
224,-2.2389652984093793,-0.04756613223576836,-2.59891092861248,4102
225,-0.21072848458234422,-2.935000334586608,-1.433308989767762,3041
226,-3.3506848847197737,-1.0804956953957845,0.9659397131625695,2917
227,3.8145572288930363,0.9199581617741915,-0.2734189050235557,3307
228,-2.867679489060634,0.5780163389899224,1.6682362155994328,5973
229,1.815584457210123,0.3934003894262912,-1.2479333695495118,3051
230,-2.0896471942794337,-0.6583090007123471,-1.178351569952627,3275
231,-0.9002691637287913,3.028722148345389,1.1185334753814162,3153
232,-1.3688114965167095,-6.566386947884131,0.9264665468259352,1986
233,-4.036568403688307,5.578154447993998,-0.3210883451622859,2493
234,-5.799674781740652,5.601444957039281,-1.1894147509214723,1904
235,2.7124260765654693,3.384321667576734,-0.7113517371193124,3349
236,2.5937247750300214,-1.3529195806564527,0.5745529149423252,4942
237,3.055896515909552,0.11810332125607631,2.3774215334407964,3624
238,3.9363113991512786,-1.311362926387131,-4.053173400559639,2780
239,-1.3702720437763571,1.112163100585875,-0.07872983343565536,3401
240,-1.5735359154222301,-1.1229581988228805,2.5849845571183963,3451
241,-1.0057182026147935,-5.400300896371827,1.5935369386113205,4220
242,-2.327385749287471,-1.406173469275652,1.7821043077471137,4001
243,-2.1064701460611475,-1.2627358588234765,0.8344206800624215,4575
244,1.3084176828921006,1.58632605834892,1.965667030940985,3101
245,1.7340882553362307,-2.4937987068735064,-4.444486363725499,2230
246,-0.829048379002712,-4.919052881901129,0.6221551003430957,5167
247,-3.1095534394205417,-0.8141641818616429,-4.909871995609744,1933
248,-1.7911376702487893,-3.657865921538277,-3.8799466877875686,1514
249,-2.248921199100025,-2.860915561682279,4.164622281919764,2318
250,-0.6702796408818448,-4.271712871994163,1.3878411800459887,5099
251,-0.1892062631777292,-2.478695627322912,1.1080185999402865,3656
252,5.192093594991139,2.354486450979475,0.7417066674014724,2955
253,-3.3177710910903477,-0.29992566993501324,5.261107704979311,1616
254,-4.241907108574333,1.5812858092379458,-3.012244102193319,2458
255,-0.958155808020381,0.9808459852321344,2.9110641698123523,3447
