original_index,smiles,latent_1,latent_2,latent_3,HBD,HBA,heavy_atoms,MW,has_heteroatoms,has_halogens,has_charges,protonatable_sites,cluster_id,calculation_type,is_cluster_center,distance_to_centroid,dft_representative,distance_to_dft,centroid_latent_1,centroid_latent_2,centroid_latent_3
13697,NCCN[C@@H]1CNC[C@H]1O,-2.136919415545345,2.862222948026203,-1.0639618876203,4,4,10,145.206,True,False,False,4,0,DFT,True,0.04000156495056881,728658,0.0,-2.110097057416165,2.839517212756312,-1.0830704168347165
47871,Cc1noc([C@@H](N)CO)n1,2.6078470284304784,0.6150909170736165,-2.075723400571291,2,5,10,143.14600000000002,True,False,False,5,1,DFT,True,0.061464791762541,686946,0.0,2.5585627589830677,0.6095003382362173,-2.0394228931408103
178762,CCNC(=O)CCOC,-0.6365987479538452,-4.092547973394182,1.6506632107965409,1,2,9,131.17499999999998,True,False,False,3,2,DFT,True,0.023171381183872138,286252,0.0,-0.644348640480398,-4.08301370834124,1.6703088174732368
433256,NCC(=O)N(C1CC1)C1CC1,-2.032991664150887,0.4175862434900915,0.9190856476812832,1,2,11,154.21299999999997,True,False,False,3,3,DFT,True,0.050561213456795026,723737,0.0,-2.0639674370353567,0.44676256211563903,0.9463927938502603
414044,COC[C@@H](O)CNC1CC2(CCC2)C1,-2.823150982768156,-1.324071706606969,-2.7160290665790803,2,3,14,199.29399999999993,True,False,False,3,4,DFT,True,0.10438842131006833,475020,0.0,-2.758985884189342,-1.3992810091104024,-2.74954538267925
463848,Nc1ccc(CCC(=O)NO)cc1,3.356941831178593,-0.2526547308315049,1.783466958763909,3,3,13,180.20700000000002,True,False,False,4,5,DFT,True,0.012888018135240008,747730,0.0,3.3513730000560864,-0.24327022120372063,1.7766098376165687
642463,CCCCCN(C)CC[C@@H](C)O,-0.638872627137033,-5.004834276479474,-5.835140149806518,1,2,12,173.3,True,False,False,2,6,DFT,True,0.05379050351564945,232642,0.0,-0.6500935697084336,-4.972507837922473,-5.876643283260474
23537,C[C@H](N)C(=O)NC[C@@H](O)[C@@H](C)O,-0.4917058003933135,-3.82826162792068,-0.8301936041566971,4,4,12,176.216,True,False,False,5,7,DFT,True,0.027451165101062637,591004,0.0,-0.47624745082455405,-3.84813311183772,-0.8411357255666723
196627,Nc1ccc(=O)n(C2CC2)c1,1.7681440780955815,2.92106736645268,0.3848855072058901,1,3,11,150.181,True,False,False,3,8,DFT,True,0.026826764620862316,747526,0.0,1.7795720337612604,2.9407033108952083,0.3706199257183947
12937,CN(C(=O)C(N)=O)[C@@H]1CCC[C@H]1O,-2.345072239422871,0.5528483843393089,3.04137794024146,2,3,13,186.21099999999998,True,False,False,5,9,DFT,True,0.027177920003717198,392921,0.0,-2.3212407096127015,0.5650307255317759,3.0460989661581204
393117,OCc1c[nH]nc1-c1ccncc1,5.76210964968443,2.363601666571739,-0.6617366477071254,2,3,13,175.191,True,False,False,4,10,DFT,True,0.0635409952502571,807160,0.0,5.760031608773748,2.420734620457263,-0.6894668731602542
215010,NCc1cncn1CC1CC1,0.4123730737781514,3.1183617058283803,-1.556225241935526,1,3,11,151.21299999999997,True,False,False,3,11,DFT,True,0.022780427077606736,734946,0.0,0.41951993055549663,3.137237856040326,-1.5667874978128629
809690,C1=CC[C@@H](CNC[C@@H]2COCO2)CC1,-3.3569187647623964,3.764443157242959,-1.466528114604232,1,3,14,197.27799999999996,True,False,False,3,12,DFT,True,0.10243734132094555,42425,0.0,-3.2782141513249567,3.7025955666829824,-1.4882966299990075
415769,CN(C)CC(C)(C)NCc1nc[nH]n1,2.348096218435183,-0.5725544087779405,-1.1905402648211278,2,4,14,197.286,True,False,False,5,13,DFT,True,0.04140448865981629,397322,0.0,2.3753444234027983,-0.6000098790444921,-1.2053072604419768
387741,CN(CCCN)CC1CCNCC1,-1.9431598105989245,1.069081322356198,-2.458028174007758,2,3,13,185.31499999999997,True,False,False,3,14,DFT,True,0.05593578454497022,403946,0.0,-1.9757814423988564,1.0271930359390928,-2.4404209995493287
271317,O=C(O)CN1CCC2(CCNCC2)C1,-2.509243317246773,2.8882655761446987,2.7986029835889736,2,3,14,198.26599999999996,True,False,False,4,15,DFT,True,0.09013419823439571,772946,0.0,-2.5297274344107317,2.9557833913307308,2.854691478557865
706777,NCCCC(=O)NCCCC1CC1,-2.669403941521932,-2.42973762982728,0.4573187076684089,2,2,13,184.28299999999996,True,False,False,3,16,DFT,True,0.021042150556489284,726152,0.0,-2.6869659120988763,-2.425794859384136,0.44641898974870214
945106,C#CCCCCN[C@@H](C=C)C(=O)O,-0.9241353604212056,-5.407748612393286,0.36432210202555,2,2,13,181.23499999999999,True,False,False,3,17,DFT,True,0.04351937565790176,4592,0.0,-0.9598847670748292,-5.431286936632946,0.3564567810813007
1197423,CCC(CC)NCCc1ccc(C)o1,1.8193033953192543,-2.2978614778664026,-3.7632564745484567,1,2,14,195.306,True,False,False,2,18,DFT,True,0.013817528825340883,218677,0.0,1.8310010493052458,-2.2906687024006516,-3.7647904156041805
324013,CC[C@@H](N)C(=O)NCc1nccs1,2.414678900328714,-1.6365010052916396,0.2617563312099705,2,4,13,199.279,True,False,False,4,19,DFT,True,0.025644984936317918,332660,0.0,2.4370589670027156,-1.6477811267855467,0.2671929411034533
457246,CC[C@@H](C#N)N1CCC(C(N)=O)CC1,-1.6412902492773127,-0.4424802792316847,0.4334236147417731,1,3,14,195.26599999999996,True,False,False,4,20,DFT,True,0.05648947944373632,318198,0.0,-1.671801247698232,-0.48887486830841176,0.42304660324594223
203903,COC(=O)C1=C[C@@H]2OC(C)=C[C@@H]2N1,1.4193894360426658,0.2047886693124249,2.772665448825373,1,4,13,181.191,True,False,False,4,21,DFT,True,0.04350901733505328,443346,0.0,1.4584297749609356,0.18631790022531033,2.7779301630568467
1098521,C[C@@H]1[C@H](O)CCN1CCC1CCCC1,-5.38148148365602,5.262026826345963,-2.4346107735494296,1,2,14,197.32199999999997,True,False,False,2,22,DFT,True,0.1508574335502984,572530,0.0,-5.317679100044994,5.125646667923992,-2.443974185947286
1146331,CCCCCCCN[C@@H]1CCOC1,-3.75525568899133,0.3735894364807432,-3.7502272887473818,1,2,13,185.31099999999995,True,False,False,2,23,DFT,True,0.06776161153280354,231451,0.0,-3.7786720006222008,0.43432825867694025,-3.769045041677721
377878,CCNC(=O)N1CC(n2ccnc2)C1,0.3696052636935078,1.4254576695066687,1.1708642618317175,1,3,14,194.238,True,False,False,5,24,DFT,True,0.05680595520287614,287934,0.0,0.3661916537517699,1.4114111824981572,1.1159282989622406
201853,Cc1nc(N)ccc1[C@@H](C)N,4.053320388389716,1.0488316845155927,-0.7818793400496582,2,3,11,151.21299999999997,True,False,False,3,25,DFT,True,0.06686673402614965,677170,0.0,4.084689254743008,0.9923072432680212,-0.7647871814767045
265732,CCO/C=C/C(=O)NC1CCOCC1,-3.595233477650152,0.7789401069058022,2.8317019820664635,1,3,14,199.24999999999994,True,False,False,4,26,DFT,True,0.05840045055695325,298176,0.0,-3.6156892746684828,0.8335212789784231,2.8280869234529766
183180,O=C(O)CCC(=O)OCCCCO,-0.9213819189261304,-4.788749398064995,3.809683017834393,2,4,13,190.19499999999996,True,False,False,5,27,DFT,True,0.025679518486449164,771258,0.0,-0.9062030656900233,-4.792760106981642,3.7893617408538844
251223,C/C=C/COC(=O)C1(C(=O)O)CC1,-0.93104300592403,-2.213738794752067,5.165168796720562,1,3,13,184.19099999999997,True,False,False,4,28,DFT,True,0.09662037738191386,38670,0.0,-0.9713989002268848,-2.198695879507345,5.078678278041458
523117,CC[C@H](C#N)C(=O)N1C[C@@H](O)C[C@@H]1C,-2.51543408835142,0.3183145063372926,-0.3505083501375859,1,3,14,196.25,True,False,False,4,29,DFT,True,0.08469609331161297,349140,0.0,-2.432130105498383,0.3205816619990639,-0.3656323267401747
514845,CC(=NOCC(N)=O)c1occc1C,2.459908117636579,-0.9088356532642216,4.048916555876613,1,4,14,196.20600000000002,True,False,False,5,30,DFT,True,0.06375505194913343,114169,0.0,2.4054884672709695,-0.8756218435917391,4.048690391861739
335800,C1CC(CNC2CCNCC2)CCN1,-4.108020583693564,5.636234788203085,-0.271158173429613,3,3,14,197.32599999999996,True,False,False,3,31,DFT,True,0.06548531914068474,43108,0.0,-4.097909665558964,5.627592641250639,-0.33527844833143383
285759,CCSCCCNC(=N)N,-0.1973172073553218,-2.6867115536957065,-0.1619593992355669,3,2,10,161.27400000000003,True,False,False,3,32,DFT,True,0.03459270180890567,317249,0.0,-0.21065133767821287,-2.681240556534034,-0.1305122343867448
683333,CC(=O)S[C@@H]1CCC[C@H]1O,-2.0690404957714272,1.5226721135152987,1.239845833848494,1,3,10,160.238,True,False,False,2,33,DFT,True,0.04990627639721324,125633,0.0,-2.0427098926624425,1.4862313535306058,1.2181800364828264
490340,CC[C@@](C)(O)C(=O)NCCCCC#N,-0.8359362310765188,-5.406569482986287,-2.116421456847961,2,3,14,198.26599999999993,True,False,False,4,34,DFT,True,0.05367755404544835,347709,0.0,-0.8832203747582391,-5.384745959084806,-2.1034128685652167
1020328,CC1CC(c2nc(CN)cs2)C1,0.940042516034174,2.632841544432635,-0.7505885003588241,1,3,12,182.29200000000003,True,False,False,2,35,DFT,True,0.03409828307522849,206934,0.0,0.9419417478194672,2.5988867407488723,-0.7530698576691044
1040491,CC(C)c1ccc([C@@H](C)O)cn1,3.1638271888100507,-0.3802098692352482,-2.2096515366908105,1,2,12,165.236,True,False,False,2,36,DFT,True,0.05101509169753358,181592,0.0,3.138804077060954,-0.4050541033064107,-2.246518154283387
698986,CC(C)CSCC(C)(CO)CO,-0.0741611211189932,-2.196633868415629,-2.8006835474049168,2,3,12,192.32399999999996,True,False,False,2,37,DFT,True,0.056503202567541815,157685,0.0,-0.018567880152846328,-2.1923323051088524,-2.7915457132859154
368384,O=C(O)[C@@H]1Cc2ccc(O)cc2N1,2.6642559902279785,1.7858523959122028,3.4154696725438725,3,3,13,179.175,True,False,False,4,38,DFT,True,0.07378172698842074,777815,0.0,2.7286653000230183,1.7500522395176565,3.419148374930105
342982,CCCN(C)CC(=O)NC1CC(=O)C1,-1.4859248854126728,-2.376091039777665,1.839450464192517,1,3,14,198.26599999999996,True,False,False,4,39,DFT,True,0.055012457069822156,246066,0.0,-1.5179922776617902,-2.3684025643274365,1.795417066271717
1242568,C=C(CC)CNc1nccs1,2.57879456064289,-0.8084530964131726,0.9259412486347428,1,3,11,168.26500000000001,True,False,False,2,40,DFT,True,0.0389954789369245,56700,0.0,2.5439395038073496,-0.7959098508318684,0.9381248187518493
926572,C#CCN(C)CCCN[C@@H](C)C(C)C,-0.6290013245072285,-5.386349997941562,-4.615419236185998,1,2,14,196.338,True,False,False,2,41,DFT,True,0.04952598428957952,9531,0.0,-0.6568541618212046,-5.354670015990061,-4.5894688736265765
353377,NC(=O)[C@@H]1CCC[C@@H](NC(=O)O)C1,-3.5771610594991383,1.1162810367560236,5.103513283638729,3,2,13,186.21099999999998,True,False,False,5,42,DFT,True,0.12629946194408007,718260,0.0,-3.575945480249231,1.241119107051207,5.122632192065367
99969,NCCCn1cccc(CN)c1=O,2.559288166434854,1.169618226925018,-1.016798307663157,2,4,13,181.23899999999995,True,False,False,4,43,DFT,True,0.06574827268596481,727489,0.0,2.568987241022351,1.1977484132599394,-0.9581684864959664
107212,CN(CCCN)[C@@H]1CCOC1=O,-0.494461971439383,0.2256610577391418,-0.992083661003887,1,4,12,172.22799999999998,True,False,False,4,44,DFT,True,0.08148888817680734,404067,0.0,-0.5324923353698902,0.16048372688073956,-0.9613258025319492
549607,C[C@@](N)(Cc1ccccc1)C(=O)O,4.167107640424353,0.54163800418224,2.084687263175428,2,2,13,179.21899999999997,True,False,False,3,45,DFT,True,0.05975613888104477,572879,0.0,4.217667652987916,0.5281365486515711,2.0558395256194864
124738,CN(CC(C)(C)N)C(=O)[C@H]1CCN1,-0.9539106353553748,-0.4627685587350426,1.3987603110876283,2,3,13,185.271,True,False,False,4,46,DFT,True,0.006095710247429117,401478,0.0,-0.9507326257322752,-0.4676134170708729,1.400653796224046
387705,C/C=C/C(=O)N1CC[C@@H]1C(=O)O,-1.7545973468183091,-0.6282162562915535,5.822388656331274,1,2,12,169.18,True,False,False,4,47,DFT,True,0.10599702295098909,36087,0.0,-1.6673866531273889,-0.6864235539501277,5.806845996336693
381122,CCOCC1CCN(CCO)CC1,-2.8033319624642945,1.5094640060580395,-3.1340878628259565,1,3,13,187.28299999999996,True,False,False,3,48,DFT,True,0.08640576627276503,305603,0.0,-2.7232913955649116,1.5389924371348258,-3.1203934897569696
1231305,CCNC(=O)C[C@@H](C)C1CCCCC1,-3.447257145061457,-0.969726310855933,1.0047986890101197,1,1,14,197.32199999999992,True,False,False,2,49,DFT,True,0.09132015228817762,287357,0.0,-3.359309971260909,-0.9837465302368086,0.9845972464144959
781043,CCOC(=O)[C@@H](C)N[C@@H](C)CC1CC1,-2.028154301950728,-3.487784996114832,-0.3891192159212245,1,3,14,199.29399999999995,True,False,False,3,50,DFT,True,0.07342576014158822,301004,0.0,-2.0697937976738467,-3.4907718541138775,-0.32871579443214016
1056438,C[C@@H]1CCCCN1C(=O)NC1CCC1,-5.385581148838871,4.092903336565423,1.827600983038157,1,1,14,196.29399999999998,True,False,False,3,51,DFT,True,0.10634062143068235,547505,0.0,-5.395602454590429,4.198347896134954,1.8370532872273595
220230,Cc1cc2[nH]c(=S)n(N)c(=O)c2[nH]1,2.849826803945497,2.1499420443040926,0.869298943773453,3,4,13,196.235,True,False,False,5,52,DFT,True,0.03472794654389696,653117,0.0,2.87216465613631,2.1733140103809507,0.8819797100105286
533636,Nc1cccc(N2CCOCC2)c1,2.174193667123235,4.316530314768729,-0.1777372518162255,1,3,13,178.23499999999999,True,False,False,3,53,DFT,True,0.08776661504305279,749124,0.0,2.232574677066103,4.352552390240406,-0.12299196459550706
640182,C=CC(=O)N[C@@H](C)Cc1cccs1,1.5863077376843564,-2.4916798859843863,1.787814277777304,1,2,13,195.287,True,False,False,2,54,DFT,True,0.08098388575575695,62836,0.0,1.6524100189110278,-2.52444749814139,1.821208315602337
593374,Oc1nnc(C2CCC2)n1C1CC1,-0.406354532659153,3.854498695729049,-0.8150866732037609,1,4,13,179.22299999999996,True,False,False,4,55,DFT,True,0.09606728164124892,814963,0.0,-0.4169787685071035,3.790207359321922,-0.7444986269241549
1036787,CCCC1(C(=O)N[C@H]2CC2(C)C)CC1,-2.145738163402503,-0.5746951212173832,1.5325272073362777,1,1,14,195.30599999999995,True,False,False,2,56,DFT,True,0.05054150052326056,228534,0.0,-2.145138554628862,-0.6067735175517082,1.4934751877588053
499801,CC#CCN(CC)CCC(=O)O,-0.3773738789313205,-3.351462373417235,0.9214880478691562,1,2,12,169.224,True,False,False,3,57,DFT,True,0.05150517470414105,110516,0.0,-0.4010728010132707,-3.3943552785443423,0.9373418424690217
1615,O=C1NC(=O)[C@@]2(CCCNC2)N1,-0.0891155236341814,3.1848093787394225,1.9267280165862013,3,3,12,169.184,True,False,False,5,58,DFT,True,0.055102346164974954,790732,0.0,-0.05665903967666863,3.214096105019994,1.960271016836139
967789,C[C@@H](C#N)CN[C@@H]1CCn2ccnc21,0.859383751393413,0.3992788989627617,-2.940088798529035,1,4,14,190.25,True,False,False,4,59,DFT,True,0.08261945580925,515055,0.0,0.8422148794789248,0.4757345287211847,-2.9662754553153348
378909,COCC(=O)Nc1ccc(C)nc1O,3.700050657811825,-1.189687952854338,2.418612470773988,2,4,14,196.206,True,False,False,5,60,DFT,True,0.06647358336580232,460445,0.0,3.66417985138574,-1.1872990704966,2.474525937603666
28215,COC(=O)CCNC(C)=O,-0.65309303417046,-3.756880926408615,4.763732064503977,1,3,10,145.158,True,False,False,4,61,DFT,True,0.056663724411319664,444158,0.0,-0.6617673782596691,-3.8124768362895947,4.757051628643199
383526,NCCCCC(=O)N1CC[C@@H]2C[C@@H]2C1,-3.0676665224604465,1.2966531946824165,1.4144374867495568,1,2,14,196.29399999999995,True,False,False,3,62,DFT,True,0.037532498594220504,726308,0.0,-3.0981250359858152,1.2818789401430788,1.3982298093293664
728478,O=C(Nc1cnsn1)C1CCCC1,-0.1355944500879698,2.0404137700564906,2.474828464108892,1,4,13,197.26299999999995,True,False,False,4,63,DFT,True,0.04842189650676622,767780,0.0,-0.1286234492586057,2.0872008345794497,2.4851752414851305
388828,CC(C)CC(=O)N(C)CCC(=O)O,-1.0743225869068442,-5.5170904193016765,2.687682854550035,1,2,13,187.23899999999998,True,False,False,4,64,DFT,True,0.037202707947111925,147961,0.0,-1.1006250045158146,-5.523244812468914,2.713263076426799
626876,CCN(C)C(=O)c1cccnc1NC,3.7411897703441377,-1.134363818830978,1.1928600351678098,1,3,14,193.25,True,False,False,4,65,DFT,True,0.04289893068154416,275146,0.0,3.706952343610201,-1.144641872617653,1.2165766638198012
164760,C#CCOCCNC(=O)[C@@H](CC)CO,-0.962826222217638,-5.57833308621642,-0.8176034556878893,2,3,14,199.24999999999997,True,False,False,4,66,DFT,True,0.0401327782746202,17740,0.0,-0.9605858351170565,-5.561060051919866,-0.7814473656909132
751318,CCN(CCCO)[C@@H]1C=CCCC1,-0.9577076433699744,-0.5437627966656142,-2.214774262958419,1,2,13,183.29499999999996,True,False,False,2,67,DFT,True,0.06727913657576025,279384,0.0,-0.9709393375027497,-0.47920340652494287,-2.228320097499748
1053575,CC(C)CNCCCCN(C)C1CC1,-1.6317567250452432,-3.1454217351441303,-4.114330334560935,1,2,14,198.35399999999996,True,False,False,2,68,DFT,True,0.14060274288807253,155587,0.0,-1.7561383648333233,-3.086800240315759,-4.1436877754467645
823772,C[C@@H]1COC[C@@H]1NC1CCCC1,-5.273382579552074,5.1185038929873805,-0.90606761053929,1,2,12,169.26799999999994,True,False,False,2,69,DFT,True,0.08398328076116776,560351,0.0,-5.308119511150955,5.047412574654128,-0.877915141941599
117891,CNS(=O)(=O)c1cc(C)n(C)n1,2.560347814343121,0.6034714406455687,0.5697098824072243,1,4,12,189.23999999999998,True,False,False,5,70,DFT,True,0.07926582350211243,437260,0.0,2.520763783020508,0.6650547785775951,0.6001017847640737
517694,Cc1ccc(NC[C@@H](C)C#N)nn1,4.275606275922288,-0.5433665179729313,-3.1996694018515277,1,4,13,176.223,True,False,False,4,71,DFT,True,0.04395350716709772,657859,0.0,4.295098503545287,-0.5055167720720527,-3.1887441746309957
365941,C[C@@H]1C[C@@H](C)N(C(N)=O)C1,-2.4001648261063893,2.0548325630400237,2.1655041350589075,1,1,10,142.202,True,False,False,3,72,DFT,True,0.06680501176722654,561619,0.0,-2.4666381601329976,2.0542501454661797,2.172127295209161
53747,Cn1nnc([C@@H]2CCCNC2)n1,0.5625271225768863,4.459511456654669,-1.074141692283622,1,5,12,167.21599999999998,True,False,False,5,73,DFT,True,0.08021933657257853,698993,0.0,0.6071096076780623,4.42141430851672,-1.1288788029682686
936591,C#C[C@H](CC)N[C@@H]1CC[C@@H](C#N)C1,-2.2539193296251687,-0.3667840883146774,-2.3346451028142328,1,2,13,176.263,True,False,False,2,74,DFT,True,0.04244936737095228,27951,0.0,-2.23994596365481,-0.39851086868754904,-2.359142148367198
989757,C=C(C)CNC(=O)C1(C#N)CCC1,-1.580335057784384,-2.032238570860829,3.2637343096263463,1,2,13,178.23499999999993,True,False,False,3,75,DFT,True,0.04382240419920882,50761,0.0,-1.552356406019389,-2.0414701189698614,3.296174665276718
585506,COCCc1ccccc1O,4.446959577694762,-0.1093762001102874,-0.6857924146931123,1,2,11,152.19299999999998,True,False,False,2,76,DFT,True,0.05710627122136709,471696,0.0,4.488647742014354,-0.1297915646908388,-0.6525292810837516
390140,C[C@@H](O)C(=O)N(C)[C@@H]1CCCOC1,-3.168795337470498,1.3596063889391592,-0.6726880985051711,1,3,13,187.23899999999995,True,False,False,4,77,DFT,True,0.057454781276474895,537706,0.0,-3.178788545308766,1.305453956082779,-0.6890802217466543
362781,O=C(NC[C@@H]1CCOC1)C12CC1C2,-4.225819398275304,2.848811077736544,1.0774966230297385,1,2,13,181.23499999999996,True,False,False,3,78,DFT,True,0.08227673432425497,763379,0.0,-4.245646559607008,2.9275189195310354,1.0909658592606433
541980,O=C(O)c1ccc2cccnc2n1,6.321669465789574,1.7567603312447122,2.517333755920693,1,3,13,174.159,True,False,False,4,79,DFT,True,0.0859617937399994,781475,0.0,6.250588841960158,1.7683334885610715,2.5642702761235165
1022103,O=C1Nc2ccccc2CS1,4.016045897822281,2.5450908097082645,1.0975230678244852,1,2,11,165.21699999999996,True,False,False,2,80,DFT,True,0.0631584585435279,792844,0.0,3.9735194592195775,2.5655961278408035,1.055570417924289
198650,NC[C@@H](O)C1CCCCC1,-2.3764364000482368,1.844522203530876,-1.695725382081432,2,2,10,143.23,True,False,False,2,81,DFT,True,0.06375799993874745,730518,0.0,-2.3679060136806394,1.8616498617887731,-1.756544444777346
526835,C#CCCCn1cc(CN)cn1,2.491845996913075,-0.1976364764418352,-3.281023081830292,1,3,12,163.224,True,False,False,3,82,DFT,True,0.07240080423127532,6420,0.0,2.4746415817609355,-0.16628826158703422,-3.218069337080472
720304,CN(Cc1cn[nH]c1)C(=O)CC1CC1,0.7307783344493433,0.1046184069943397,0.8981639957937336,1,2,14,193.24999999999994,True,False,False,4,83,DFT,True,0.06950559126921375,407368,0.0,0.7514315456233613,0.07265084356660176,0.9563236637293225
641233,CC1CC(N[C@@H]2CCO[C@@H]2C)C1,-4.024971862265166,3.885859107828258,-0.4860000427458465,1,2,12,169.26799999999997,True,False,False,2,84,DFT,True,0.08066050051452697,206735,0.0,-4.048137056201276,3.9053651417775397,-0.4112403960591087
709717,C[C@@H](C[C@@H](C)N)NCc1cscn1,2.0917991730361747,-1.307071832079744,-3.125548802366948,2,4,13,199.32300000000004,True,False,False,3,85,DFT,True,0.020691341308987348,528340,0.0,2.1031965638535057,-1.314564010779899,-3.1411083121936416
436797,CCCCCNC(=O)c1cnnn1C,1.5993637798871274,-2.6272622332244624,-0.8355947666356947,1,4,14,196.25400000000002,True,False,False,5,86,DFT,True,0.028050681166475674,233653,0.0,1.6162001538181647,-2.6347933458543555,-0.8567290887046285
311294,CCONC(=O)C12CCCN1CCC2,-2.0812834115234704,0.3300530518884323,1.9448445262948024,1,3,14,198.26599999999993,True,False,False,4,87,DFT,True,0.03758907038453076,310552,0.0,-2.0987394577792564,0.3008848388330916,1.9287995891292253
99821,C[C@H](N)CC(=O)NC(C)(C)C(=O)O,-0.5915180678618833,-3.6116839632171582,3.4154727432078884,3,3,13,188.22699999999998,True,False,False,5,88,DFT,True,0.04868473450003897,591787,0.0,-0.6047552995955386,-3.5788296503517403,3.4488729407448795
503782,C=CCNC(=O)[C@@]1(C)C[C@@H](N)CCO1,-2.132537967921153,-0.6696889983842039,2.839608888693933,2,3,14,198.26599999999996,True,False,False,4,89,DFT,True,0.03950533973932404,83443,0.0,-2.0958639976538995,-0.6834703838665703,2.8345329467180593
1179470,Cc1ccc(Cc2ccccn2)cc1N,8.233507090969455,3.0241207355378457,-0.6653745559149566,1,2,15,198.269,True,False,False,2,90,DFT,True,0.08732506746591388,657018,0.0,8.230062395503289,2.9681433457687008,-0.598439263910626
593107,NC1([C@@H]2CCCCO2)CC1,-2.6820485474624105,3.6453381307028714,-0.2742629960097786,1,2,10,141.214,True,False,False,2,91,DFT,True,0.043660699824732356,722237,0.0,-2.68073561014846,3.687990380605147,-0.26502619553186174
185292,CCOC(=O)CNCC(C)C,-0.667078961339106,-4.461614570756287,0.7416347996152199,1,3,11,159.229,True,False,False,3,92,DFT,True,0.041888316360615296,299958,0.0,-0.6947401376733289,-4.460974793348203,0.7101851405359528
673253,CN[C@@H](C)C(=O)NC1CCC(C)CC1,-3.9634860409674832,0.4615540170330437,1.6358661869143498,2,2,14,198.30999999999995,True,False,False,3,93,DFT,True,0.0542206686762959,437673,0.0,-3.9805150206990856,0.5109614949207442,1.6503159581852636
132637,ONCC1(O)CCC1,-1.3825557020471335,1.0560068332347712,-0.0347180559269661,3,3,8,117.148,True,False,False,3,94,DFT,True,0.056523151379311354,808542,0.0,-1.3282219596945426,1.0404691358587155,-0.035854297125359605
860515,C=CC(=O)N[C@@H](CC)CN1CCCC1,-3.4258008280949555,-0.6562125053974849,-0.6854941226811911,1,2,14,196.29399999999993,True,False,False,3,95,DFT,True,0.07388273343783185,62926,0.0,-3.4095294506817546,-0.6051472870988408,-0.6346389945480843
571219,CSc1ccc(CCO)c(C)n1,4.320743056748551,0.5229781891409392,-2.0850851312204988,1,3,12,183.27599999999998,True,False,False,2,96,DFT,True,0.07372177450407097,513178,0.0,4.388580394284072,0.5060538031972431,-2.061706490700792
